case:concept:name,concept:name,org:resource,case:variant,time:timestamp,start:timestamp,time_from_start,time_from_previous_event(start),time_from_midnight,weekday,event_duration,remaining_time,leadtime,# ACTIVITY=Cancelar Solicitud,# ACTIVITY=Transferir creditos homologables,# ACTIVITY=Validar solicitud,# ACTIVITY=Visto Bueno Cierre Proceso,# ACTIVITY=Transferir Creditos,# ACTIVITY=Notificacion estudiante cancelacion soli,# ACTIVITY=Traer informacion estudiante - banner,# ACTIVITY=Homologacion por grupo de cursos,# ACTIVITY=Avanzar recepcion documentos,# ACTIVITY=Radicar Solicitud Homologacion,# ACTIVITY=Validacion final,# ACTIVITY=Validar solicitud / pre-homologacion,# ACTIVITY=Evaluacion curso,# ACTIVITY=Revisar curso,# ACTIVITY=Cancelar curso,# ACTIVITY=Recepcion de documentos,NEXT_ACTIVITY,NEXT_RESOURCE
110603,Validar solicitud,22404,Variant 8,2016-04-16 03:40:50+00:00,2016-04-16 03:33:50+00:00,1.0,1.0,12830.0,Saturday,420.0,513482.0,173680.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Cancelar Solicitud,13544
110603,Cancelar Solicitud,13544,Variant 8,2016-04-16 04:12:50+00:00,2016-04-16 03:40:50+00:00,421.0,420.0,13250.0,Saturday,1920.0,511562.0,173680.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,22404
110603,Revisar curso,22404,Variant 8,2016-04-18 03:48:29+00:00,2016-04-16 04:12:50+00:00,2341.0,1920.0,15170.0,Saturday,171339.0,340223.0,173680.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,13544
110603,Notificacion estudiante cancelacion soli,13544,Variant 8,2016-04-22 02:18:52+00:00,2016-04-18 03:48:29+00:00,173680.0,171339.0,13709.0,Monday,340223.0,0.0,173680.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,end,end
110606,Traer informacion estudiante - banner,13544,Variant 13,2016-04-16 04:01:13+00:00,2016-04-16 04:01:13+00:00,0.0,0.0,14473.0,Saturday,0.0,173056.0,173056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,13544
110606,Radicar Solicitud Homologacion,13544,Variant 13,2016-04-16 04:01:15+00:00,2016-04-16 04:01:13+00:00,0.0,0.0,14473.0,Saturday,2.0,173054.0,173056.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,22404
110606,Validar solicitud,22404,Variant 13,2016-04-16 04:08:24+00:00,2016-04-16 04:01:15+00:00,2.0,2.0,14475.0,Saturday,429.0,172625.0,173056.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,22404
110606,Homologacion por grupo de cursos,22404,Variant 13,2016-04-18 04:05:29+00:00,2016-04-16 04:08:24+00:00,431.0,429.0,14904.0,Saturday,172625.0,0.0,173056.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,22404
110606,Revisar curso,22404,Variant 13,2016-04-18 04:05:29+00:00,2016-04-18 04:05:29+00:00,173056.0,172625.0,14729.0,Monday,0.0,0.0,173056.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,Cancelar curso,22404
110606,Cancelar curso,22404,Variant 13,2016-04-18 04:05:29+00:00,2016-04-18 04:05:29+00:00,173056.0,0.0,14729.0,Monday,0.0,0.0,173056.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,end,end
110607,Traer informacion estudiante - banner,13544,Variant 13,2016-04-16 04:08:48+00:00,2016-04-16 04:08:48+00:00,0.0,0.0,14928.0,Saturday,0.0,172708.0,172708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,13544
110607,Radicar Solicitud Homologacion,13544,Variant 13,2016-04-16 04:08:49+00:00,2016-04-16 04:08:48+00:00,0.0,0.0,14928.0,Saturday,1.0,172707.0,172708.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,22404
110607,Validar solicitud,22404,Variant 13,2016-04-16 04:11:34+00:00,2016-04-16 04:08:49+00:00,1.0,1.0,14929.0,Saturday,165.0,172542.0,172708.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Cancelar curso,22404
110607,Cancelar curso,22404,Variant 13,2016-04-18 04:07:16+00:00,2016-04-16 04:11:34+00:00,166.0,165.0,15094.0,Saturday,172542.0,0.0,172708.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,22404
110607,Revisar curso,22404,Variant 13,2016-04-18 04:07:16+00:00,2016-04-18 04:07:16+00:00,172708.0,172542.0,14836.0,Monday,0.0,0.0,172708.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,Homologacion por grupo de cursos,22404
110607,Homologacion por grupo de cursos,22404,Variant 13,2016-04-18 04:07:16+00:00,2016-04-18 04:07:16+00:00,172708.0,0.0,14836.0,Monday,0.0,0.0,172708.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,end,end
110608,Traer informacion estudiante - banner,13544,Variant 13,2016-04-16 04:11:50+00:00,2016-04-16 04:11:50+00:00,0.0,0.0,15110.0,Saturday,0.0,172790.0,172790.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,13544
110608,Radicar Solicitud Homologacion,13544,Variant 13,2016-04-16 04:11:51+00:00,2016-04-16 04:11:50+00:00,0.0,0.0,15110.0,Saturday,1.0,172789.0,172790.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,22404
110608,Validar solicitud,22404,Variant 13,2016-04-16 04:17:47+00:00,2016-04-16 04:11:51+00:00,1.0,1.0,15111.0,Saturday,356.0,172433.0,172790.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,22404
110608,Homologacion por grupo de cursos,22404,Variant 13,2016-04-18 04:11:40+00:00,2016-04-16 04:17:47+00:00,357.0,356.0,15467.0,Saturday,172433.0,0.0,172790.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,22404
110608,Revisar curso,22404,Variant 13,2016-04-18 04:11:40+00:00,2016-04-18 04:11:40+00:00,172790.0,172433.0,15100.0,Monday,0.0,0.0,172790.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,Cancelar curso,22404
110608,Cancelar curso,22404,Variant 13,2016-04-18 04:11:40+00:00,2016-04-18 04:11:40+00:00,172790.0,0.0,15100.0,Monday,0.0,0.0,172790.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,end,end
110609,Traer informacion estudiante - banner,13544,Variant 13,2016-04-16 04:17:58+00:00,2016-04-16 04:17:58+00:00,0.0,0.0,15478.0,Saturday,0.0,172555.0,172555.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,13544
110609,Radicar Solicitud Homologacion,13544,Variant 13,2016-04-16 04:17:59+00:00,2016-04-16 04:17:58+00:00,0.0,0.0,15478.0,Saturday,1.0,172554.0,172555.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,22404
110609,Validar solicitud,22404,Variant 13,2016-04-16 04:20:50+00:00,2016-04-16 04:17:59+00:00,1.0,1.0,15479.0,Saturday,171.0,172383.0,172555.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Cancelar curso,22404
110609,Cancelar curso,22404,Variant 13,2016-04-18 04:13:53+00:00,2016-04-16 04:20:50+00:00,172.0,171.0,15650.0,Saturday,172383.0,0.0,172555.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,22404
110609,Revisar curso,22404,Variant 13,2016-04-18 04:13:53+00:00,2016-04-18 04:13:53+00:00,172555.0,172383.0,15233.0,Monday,0.0,0.0,172555.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,Homologacion por grupo de cursos,22404
110609,Homologacion por grupo de cursos,22404,Variant 13,2016-04-18 04:13:53+00:00,2016-04-18 04:13:53+00:00,172555.0,0.0,15233.0,Monday,0.0,0.0,172555.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,end,end
110611,Traer informacion estudiante - banner,13544,Variant 13,2016-04-16 04:25:08+00:00,2016-04-16 04:25:08+00:00,0.0,0.0,15908.0,Saturday,0.0,172394.0,172394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,13544
110611,Radicar Solicitud Homologacion,13544,Variant 13,2016-04-16 04:25:09+00:00,2016-04-16 04:25:08+00:00,0.0,0.0,15908.0,Saturday,1.0,172393.0,172394.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,22404
110611,Validar solicitud,22404,Variant 13,2016-04-16 04:28:14+00:00,2016-04-16 04:25:09+00:00,1.0,1.0,15909.0,Saturday,185.0,172208.0,172394.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,22404
110611,Homologacion por grupo de cursos,22404,Variant 13,2016-04-18 04:18:22+00:00,2016-04-16 04:28:14+00:00,186.0,185.0,16094.0,Saturday,172208.0,0.0,172394.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,22404
110611,Revisar curso,22404,Variant 13,2016-04-18 04:18:22+00:00,2016-04-18 04:18:22+00:00,172394.0,172208.0,15502.0,Monday,0.0,0.0,172394.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,Cancelar curso,22404
110611,Cancelar curso,22404,Variant 13,2016-04-18 04:18:22+00:00,2016-04-18 04:18:22+00:00,172394.0,0.0,15502.0,Monday,0.0,0.0,172394.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,end,end
110701,Traer informacion estudiante - banner,11829,Variant 3,2016-04-16 19:00:44+00:00,2016-04-16 19:00:44+00:00,0.0,0.0,68444.0,Saturday,0.0,198158.0,179992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,11829
110701,Radicar Solicitud Homologacion,11829,Variant 3,2016-04-16 19:00:51+00:00,2016-04-16 19:00:44+00:00,0.0,0.0,68444.0,Saturday,7.0,198151.0,179992.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,22475
110701,Validar solicitud,22475,Variant 3,2016-04-16 19:23:12+00:00,2016-04-16 19:00:51+00:00,7.0,7.0,68451.0,Saturday,1341.0,196810.0,179992.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,26757
110701,Revisar curso,26757,Variant 3,2016-04-18 15:44:39+00:00,2016-04-16 19:23:12+00:00,1348.0,1341.0,69792.0,Saturday,159687.0,37123.0,179992.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,1343
110701,Homologacion por grupo de cursos,1343,Variant 3,2016-04-18 18:48:24+00:00,2016-04-18 15:44:39+00:00,161035.0,159687.0,56679.0,Monday,11025.0,26098.0,179992.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,26757
110701,Evaluacion curso,26757,Variant 3,2016-04-18 19:25:01+00:00,2016-04-18 18:48:24+00:00,172060.0,11025.0,67704.0,Monday,2197.0,23901.0,179992.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,Validacion final,22475
110701,Validacion final,22475,Variant 3,2016-04-18 21:00:36+00:00,2016-04-18 19:25:01+00:00,174257.0,2197.0,69901.0,Monday,5735.0,18166.0,179992.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,Visto Bueno Cierre Proceso,1343
110701,Visto Bueno Cierre Proceso,1343,Variant 3,2016-04-19 02:03:22+00:00,2016-04-18 21:00:36+00:00,179992.0,5735.0,75636.0,Monday,18166.0,0.0,179992.0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,end,end
110851,Traer informacion estudiante - banner,6723,Variant 21,2016-04-16 23:16:59+00:00,2016-04-16 23:16:59+00:00,0.0,0.0,83819.0,Saturday,0.0,150469.0,150447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,6723
110851,Radicar Solicitud Homologacion,6723,Variant 21,2016-04-16 23:17:03+00:00,2016-04-16 23:16:59+00:00,0.0,0.0,83819.0,Saturday,4.0,150465.0,150447.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,677
110851,Validar solicitud,677,Variant 21,2016-04-16 23:29:17+00:00,2016-04-16 23:17:03+00:00,4.0,4.0,83823.0,Saturday,734.0,149731.0,150447.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Validacion final,677
110851,Validacion final,677,Variant 21,2016-04-18 16:56:18+00:00,2016-04-16 23:29:17+00:00,738.0,734.0,84557.0,Saturday,149221.0,510.0,150447.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,3445
110851,Homologacion por grupo de cursos,3445,Variant 21,2016-04-18 17:04:26+00:00,2016-04-18 16:56:18+00:00,149959.0,149221.0,60978.0,Monday,488.0,22.0,150447.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,Visto Bueno Cierre Proceso,3445
110851,Visto Bueno Cierre Proceso,3445,Variant 21,2016-04-18 17:04:48+00:00,2016-04-18 17:04:26+00:00,150447.0,488.0,61466.0,Monday,22.0,0.0,150447.0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,end,end
110853,Traer informacion estudiante - banner,6723,Variant 19,2016-04-17 00:11:14+00:00,2016-04-17 00:11:14+00:00,0.0,0.0,674.0,Sunday,0.0,1707677.0,146295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,6723
110853,Radicar Solicitud Homologacion,6723,Variant 19,2016-04-17 00:11:16+00:00,2016-04-17 00:11:14+00:00,0.0,0.0,674.0,Sunday,2.0,1707675.0,146295.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,677
110853,Validar solicitud,677,Variant 19,2016-04-17 00:32:29+00:00,2016-04-17 00:11:16+00:00,2.0,2.0,676.0,Sunday,1273.0,1706402.0,146295.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Cancelar Solicitud,6723
110853,Cancelar Solicitud,6723,Variant 19,2016-04-17 02:26:13+00:00,2016-04-17 00:32:29+00:00,1275.0,1273.0,1949.0,Sunday,6824.0,1699578.0,146295.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,677
110853,Revisar curso,677,Variant 19,2016-04-18 16:49:29+00:00,2016-04-17 02:26:13+00:00,8099.0,6824.0,8773.0,Sunday,138196.0,1561382.0,146295.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,6723
110853,Notificacion estudiante cancelacion soli,6723,Variant 19,2016-05-06 18:32:31+00:00,2016-04-18 16:49:29+00:00,146295.0,138196.0,60569.0,Monday,1561382.0,0.0,146295.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,end,end
110854,Traer informacion estudiante - banner,6723,Variant 8,2016-04-17 00:34:08+00:00,2016-04-17 00:34:08+00:00,0.0,0.0,2048.0,Sunday,0.0,1706331.0,145381.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,6723
110854,Radicar Solicitud Homologacion,6723,Variant 8,2016-04-17 00:34:10+00:00,2016-04-17 00:34:08+00:00,0.0,0.0,2048.0,Sunday,2.0,1706329.0,145381.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,677
110854,Validar solicitud,677,Variant 8,2016-04-17 00:38:58+00:00,2016-04-17 00:34:10+00:00,2.0,2.0,2050.0,Sunday,288.0,1706041.0,145381.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Cancelar Solicitud,6723
110854,Cancelar Solicitud,6723,Variant 8,2016-04-17 02:32:33+00:00,2016-04-17 00:38:58+00:00,290.0,288.0,2338.0,Sunday,6815.0,1699226.0,145381.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,677
110854,Revisar curso,677,Variant 8,2016-04-18 16:57:09+00:00,2016-04-17 02:32:33+00:00,7105.0,6815.0,9153.0,Sunday,138276.0,1560950.0,145381.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,6723
110854,Notificacion estudiante cancelacion soli,6723,Variant 8,2016-05-06 18:32:59+00:00,2016-04-18 16:57:09+00:00,145381.0,138276.0,61029.0,Monday,1560950.0,0.0,145381.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,end,end
110901,Traer informacion estudiante - banner,24536,Variant 1,2016-04-17 17:33:43+00:00,2016-04-17 17:33:43+00:00,0.0,0.0,63223.0,Sunday,0.0,861010.0,11801.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,24536
110901,Radicar Solicitud Homologacion,24536,Variant 1,2016-04-17 17:33:50+00:00,2016-04-17 17:33:43+00:00,0.0,0.0,63223.0,Sunday,7.0,861003.0,11801.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,294
110901,Cancelar Solicitud,294,Variant 1,2016-04-17 20:50:24+00:00,2016-04-17 17:33:50+00:00,7.0,7.0,63230.0,Sunday,11794.0,849209.0,11801.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,294
110901,Notificacion estudiante cancelacion soli,294,Variant 1,2016-04-27 16:43:53+00:00,2016-04-17 20:50:24+00:00,11801.0,11794.0,75024.0,Sunday,849209.0,0.0,11801.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
110951,Traer informacion estudiante - banner,24536,Variant 1,2016-04-17 19:54:12+00:00,2016-04-17 19:54:12+00:00,0.0,0.0,71652.0,Sunday,0.0,852648.0,3722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,24536
110951,Radicar Solicitud Homologacion,24536,Variant 1,2016-04-17 19:54:16+00:00,2016-04-17 19:54:12+00:00,0.0,0.0,71652.0,Sunday,4.0,852644.0,3722.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,294
110951,Cancelar Solicitud,294,Variant 1,2016-04-17 20:56:14+00:00,2016-04-17 19:54:16+00:00,4.0,4.0,71656.0,Sunday,3718.0,848926.0,3722.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,294
110951,Notificacion estudiante cancelacion soli,294,Variant 1,2016-04-27 16:45:00+00:00,2016-04-17 20:56:14+00:00,3722.0,3718.0,75374.0,Sunday,848926.0,0.0,3722.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
110952,Traer informacion estudiante - banner,341,Variant 1,2016-04-17 19:58:28+00:00,2016-04-17 19:58:28+00:00,0.0,0.0,71908.0,Sunday,0.0,169164.0,6478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,341
110952,Radicar Solicitud Homologacion,341,Variant 1,2016-04-17 19:58:29+00:00,2016-04-17 19:58:28+00:00,0.0,0.0,71908.0,Sunday,1.0,169163.0,6478.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,669
110952,Cancelar Solicitud,669,Variant 1,2016-04-17 21:46:26+00:00,2016-04-17 19:58:29+00:00,1.0,1.0,71909.0,Sunday,6477.0,162686.0,6478.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,669
110952,Notificacion estudiante cancelacion soli,669,Variant 1,2016-04-19 18:57:52+00:00,2016-04-17 21:46:26+00:00,6478.0,6477.0,78386.0,Sunday,162686.0,0.0,6478.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
110953,Traer informacion estudiante - banner,24536,Variant 1,2016-04-17 19:59:59+00:00,2016-04-17 19:59:59+00:00,0.0,0.0,71999.0,Sunday,0.0,852354.0,3742.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,24536
110953,Radicar Solicitud Homologacion,24536,Variant 1,2016-04-17 20:00:00+00:00,2016-04-17 19:59:59+00:00,0.0,0.0,71999.0,Sunday,1.0,852353.0,3742.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,294
110953,Cancelar Solicitud,294,Variant 1,2016-04-17 21:02:21+00:00,2016-04-17 20:00:00+00:00,1.0,1.0,72000.0,Sunday,3741.0,848612.0,3742.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,294
110953,Notificacion estudiante cancelacion soli,294,Variant 1,2016-04-27 16:45:53+00:00,2016-04-17 21:02:21+00:00,3742.0,3741.0,75741.0,Sunday,848612.0,0.0,3742.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
111152,Traer informacion estudiante - banner,11706,Variant 4,2016-04-18 17:20:55+00:00,2016-04-18 17:20:55+00:00,0.0,0.0,62455.0,Monday,0.0,1998084.0,117087.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,11706
111152,Radicar Solicitud Homologacion,11706,Variant 4,2016-04-18 17:21:10+00:00,2016-04-18 17:20:55+00:00,0.0,0.0,62455.0,Monday,15.0,1998069.0,117087.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,22404
111152,Validar solicitud,22404,Variant 4,2016-04-18 17:42:58+00:00,2016-04-18 17:21:10+00:00,15.0,15.0,62470.0,Monday,1308.0,1996761.0,117087.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,22404
111152,Revisar curso,22404,Variant 4,2016-04-19 16:50:25+00:00,2016-04-18 17:42:58+00:00,1323.0,1308.0,63778.0,Monday,83247.0,1913514.0,117087.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,22404
111152,Homologacion por grupo de cursos,22404,Variant 4,2016-04-19 18:48:31+00:00,2016-04-19 16:50:25+00:00,84570.0,83247.0,60625.0,Tuesday,7086.0,1906428.0,117087.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,22404
111152,Evaluacion curso,22404,Variant 4,2016-04-20 01:52:22+00:00,2016-04-19 18:48:31+00:00,91656.0,7086.0,67711.0,Tuesday,25431.0,1880997.0,117087.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,Validar solicitud / pre-homologacion,22404
111152,Validar solicitud / pre-homologacion,22404,Variant 4,2016-05-11 20:22:19+00:00,2016-04-20 01:52:22+00:00,117087.0,25431.0,6742.0,Wednesday,1880997.0,0.0,117087.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,end,end
111209,Traer informacion estudiante - banner,5221,Variant 21,2016-04-18 18:01:52+00:00,2016-04-18 18:01:52+00:00,0.0,0.0,64912.0,Monday,0.0,14331.0,14321.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,5221
111209,Radicar Solicitud Homologacion,5221,Variant 21,2016-04-18 18:02:00+00:00,2016-04-18 18:01:52+00:00,0.0,0.0,64912.0,Monday,8.0,14323.0,14321.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,22475
111209,Validar solicitud,22475,Variant 21,2016-04-18 18:08:06+00:00,2016-04-18 18:02:00+00:00,8.0,8.0,64920.0,Monday,366.0,13957.0,14321.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Validacion final,22475
111209,Validacion final,22475,Variant 21,2016-04-18 18:56:19+00:00,2016-04-18 18:08:06+00:00,374.0,366.0,65286.0,Monday,2893.0,11064.0,14321.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,1343
111209,Homologacion por grupo de cursos,1343,Variant 21,2016-04-18 22:00:33+00:00,2016-04-18 18:56:19+00:00,3267.0,2893.0,68179.0,Monday,11054.0,10.0,14321.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,Visto Bueno Cierre Proceso,1343
111209,Visto Bueno Cierre Proceso,1343,Variant 21,2016-04-18 22:00:43+00:00,2016-04-18 22:00:33+00:00,14321.0,11054.0,79233.0,Monday,10.0,0.0,14321.0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,end,end
111256,Notificacion estudiante cancelacion soli,19019,Variant 10,2016-04-18 21:11:53+00:00,2016-04-18 21:11:53+00:00,0.0,0.0,76313.0,Monday,0.0,6455.0,6268.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Traer informacion estudiante - banner,9404
111256,Traer informacion estudiante - banner,9404,Variant 10,2016-04-18 22:56:16+00:00,2016-04-18 21:11:53+00:00,0.0,0.0,76313.0,Monday,6263.0,192.0,6268.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,9404
111256,Radicar Solicitud Homologacion,9404,Variant 10,2016-04-18 22:56:21+00:00,2016-04-18 22:56:16+00:00,6263.0,6263.0,82576.0,Monday,5.0,187.0,6268.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,19019
111256,Cancelar Solicitud,19019,Variant 10,2016-04-18 22:59:28+00:00,2016-04-18 22:56:21+00:00,6268.0,5.0,82581.0,Monday,187.0,0.0,6268.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,end,end
111264,Traer informacion estudiante - banner,3747,Variant 28,2016-04-19 01:24:53+00:00,2016-04-19 01:24:53+00:00,0.0,0.0,5093.0,Tuesday,0.0,2569454.0,2569454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,3747
111264,Radicar Solicitud Homologacion,3747,Variant 28,2016-04-19 01:25:02+00:00,2016-04-19 01:24:53+00:00,0.0,0.0,5093.0,Tuesday,9.0,2569445.0,2569454.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,677
111264,Validar solicitud,677,Variant 28,2016-04-19 02:17:35+00:00,2016-04-19 01:25:02+00:00,9.0,9.0,5102.0,Tuesday,3153.0,2566292.0,2569454.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,677
111264,Revisar curso,677,Variant 28,2016-04-26 19:28:29+00:00,2016-04-19 02:17:35+00:00,3162.0,3153.0,8255.0,Tuesday,666654.0,1899638.0,2569454.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Evaluacion curso,677
111264,Evaluacion curso,677,Variant 28,2016-04-26 21:20:35+00:00,2016-04-26 19:28:29+00:00,669816.0,666654.0,70109.0,Tuesday,6726.0,1892912.0,2569454.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Homologacion por grupo de cursos,3445
111264,Homologacion por grupo de cursos,3445,Variant 28,2016-04-26 21:28:09+00:00,2016-04-26 21:20:35+00:00,676542.0,6726.0,76835.0,Tuesday,454.0,1892458.0,2569454.0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,Validacion final,677
111264,Validacion final,677,Variant 28,2016-05-17 18:37:28+00:00,2016-04-26 21:28:09+00:00,676996.0,454.0,77289.0,Tuesday,1804159.0,88299.0,2569454.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,Visto Bueno Cierre Proceso,3445
